NCI-2009-00324|C3646|Header_Concept|Neoplasm of Uncertain Malignant Potential|C3341|Pre-Cancerous Condition
NCI-2014-00865|C5870|Antiquated|Stage IVB Oral Cavity Verrucous Cancer|C5888|Stage IVB Oral Cavity Cancer AJCC v6 and v7
NCI-2014-02222|C5870|Antiquated|Stage IVB Oral Cavity Verrucous Cancer|C5888|Stage IVB Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00939|C5870|Antiquated|Stage IVB Oral Cavity Verrucous Cancer|C5888|Stage IVB Oral Cavity Cancer AJCC v6 and v7
NCI-2011-00022|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2012-00787|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2012-00692|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-01952|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-00662|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00370|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00756|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-00626|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-00689|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00759|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-01734|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-01698|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-00329|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2013-01168|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-01953|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00865|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-02222|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2014-00939|C5871|Antiquated|Stage IVC Oral Cavity Verrucous Cancer|C5889|Stage IVC Oral Cavity Cancer AJCC v6 and v7
NCI-2012-01156|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-00408|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2017-00434|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2016-01931|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2011-00303|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-00789|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2014-02650|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-01915|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2017-00595|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-01906|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-00782|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2014-02295|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2014-02496|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-00693|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-01788|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-00414|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2014-00190|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2011-00562|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2013-02391|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-00217|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-00324|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2016-01657|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-00054|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-01955|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2013-01132|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2015-01320|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2012-01665|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2016-01708|C120186||Refractory Malignant Neoplasm|C7628|Refractory Neoplasm
NCI-2010-00149|C5093|Antiquated|Stage III Splenic Marginal Zone Lymphoma|C8844|Stage III B-Cell Non-Hodgkin Lymphoma
NCI-2014-01938|C5093|Antiquated|Stage III Splenic Marginal Zone Lymphoma|C8844|Stage III B-Cell Non-Hodgkin Lymphoma
NCI-2017-00369|C5093|Antiquated|Stage III Splenic Marginal Zone Lymphoma|C8844|Stage III B-Cell Non-Hodgkin Lymphoma
NCI-2010-00149|C5094|Antiquated|Stage IV Splenic Marginal Zone Lymphoma|C8845|Stage IV B-Cell Non-Hodgkin Lymphoma
NCI-2014-01938|C5094|Antiquated|Stage IV Splenic Marginal Zone Lymphoma|C8845|Stage IV B-Cell Non-Hodgkin Lymphoma
NCI-2017-00369|C5094|Antiquated|Stage IV Splenic Marginal Zone Lymphoma|C8845|Stage IV B-Cell Non-Hodgkin Lymphoma
NCI-2017-00150|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2010-01891|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2012-00511|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2011-00771|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2014-02119|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2011-00984|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-00503|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2015-01975|C7628||Refractory Neoplasm|C7062|Neoplasm by Special Category
NCI-2014-01059|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2014-00802|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2010-01891|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-01344|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2014-00205|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2012-01165|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2015-00312|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2014-02033|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2015-01805|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2012-01957|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-00352|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2011-02187|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2010-01834|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2011-02630|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2014-02460|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-01925|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2015-01510|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2015-02104|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-00532|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2013-00030|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2013-02332|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2013-02281|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-01058|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2014-02117|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-01004|C3868||Gastrointestinal Stromal Tumor|C6781|Stromal Neoplasm
NCI-2016-00605|C2956||Colorectal Neoplasm|C3141|Intestinal Neoplasm
NCI-2015-02020|C2956||Colorectal Neoplasm|C3141|Intestinal Neoplasm
NCI-2016-01778|C2956||Colorectal Neoplasm|C3141|Intestinal Neoplasm
NCI-2010-01891|C4798||Recurrent Neoplasm|C7062|Neoplasm by Special Category
NCI-2012-00511|C4798||Recurrent Neoplasm|C7062|Neoplasm by Special Category
NCI-2015-01515|C4798||Recurrent Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-00503|C4798||Recurrent Neoplasm|C7062|Neoplasm by Special Category
NCI-2014-02494|C4798||Recurrent Neoplasm|C7062|Neoplasm by Special Category
NCI-2010-01891|C3401||Tenosynovial Giant Cell Tumor, Diffuse Type|C3402|Tenosynovial Giant Cell Tumor
NCI-2012-00882|C3401||Tenosynovial Giant Cell Tumor, Diffuse Type|C3402|Tenosynovial Giant Cell Tumor
NCI-2015-01987|C3401||Tenosynovial Giant Cell Tumor, Diffuse Type|C3402|Tenosynovial Giant Cell Tumor
NCI-2016-00455|C3401||Tenosynovial Giant Cell Tumor, Diffuse Type|C3402|Tenosynovial Giant Cell Tumor
NCI-2015-00768|C3401||Tenosynovial Giant Cell Tumor, Diffuse Type|C3402|Tenosynovial Giant Cell Tumor
NCI-2013-00278|C8891|Antiquated|Stage III Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2010-01700|C8891|Antiquated|Stage III Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2013-00278|C8888|Antiquated|Stage III Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2010-01700|C8888|Antiquated|Stage III Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2013-00278|C8890|Antiquated|Stage II Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2010-01700|C8890|Antiquated|Stage II Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2013-00278|C8886|Antiquated|Stage I Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2010-01700|C8886|Antiquated|Stage I Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2013-00278|C8887|Antiquated|Stage II Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2010-01700|C8887|Antiquated|Stage II Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2013-00278|C8889|Antiquated|Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2013-00510|C8889|Antiquated|Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2010-01700|C8889|Antiquated|Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor|C8885|Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
NCI-2013-00278|C4996|Antiquated|Stage I Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2010-01700|C4996|Antiquated|Stage I Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2013-00278|C8892|Antiquated|Stage IV Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2013-00510|C8892|Antiquated|Stage IV Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2010-01700|C8892|Antiquated|Stage IV Extragonadal Seminoma|C7327|Extragonadal Seminoma
NCI-2016-01824|C35813||Hematopoietic and Lymphoid System Neoplasm|C3263|Neoplasm by Site
NCI-2015-00170|C35813||Hematopoietic and Lymphoid System Neoplasm|C3263|Neoplasm by Site
NCI-2012-00822|C35813||Hematopoietic and Lymphoid System Neoplasm|C3263|Neoplasm by Site
NCI-2013-01259|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2012-00114|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2014-02100|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-01279|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-01750|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2015-01218|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-02064|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-01583|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-00595|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2014-01942|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2015-01190|C3677||Benign Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-00702|C3264||Embryonal Neoplasm|C7062|Neoplasm by Special Category
NCI-2013-00702|C3787||Neuroepithelial Neoplasm|C35562|Neuroepithelial, Perineurial, and Schwann Cell Neoplasm
NCI-2013-02195|C3787||Neuroepithelial Neoplasm|C35562|Neuroepithelial, Perineurial, and Schwann Cell Neoplasm
NCI-2015-01634|C3744||Breast Fibroadenoma|C40405|Breast Fibroepithelial Neoplasm
NCI-2015-01596|C3744||Breast Fibroadenoma|C40405|Breast Fibroepithelial Neoplasm
NCI-2015-01634|C4730||Atypical Lobular Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2017-00540|C4730||Atypical Lobular Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2016-00167|C4730||Atypical Lobular Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2015-01634|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2016-01112|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2017-00540|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2013-01199|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2013-00995|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2016-00167|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2013-02028|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2016-01938|C8436||Atypical Ductal Breast Hyperplasia|C5195|Atypical Hyperplasia of the Breast
NCI-2015-01634|C36088||Peripheral Breast Papilloma|C3863|Intraductal Breast Papilloma
NCI-2015-01634|C27944||Sclerosing Breast Papilloma|C3863|Intraductal Breast Papilloma
NCI-2015-01634|C3863||Intraductal Breast Papilloma|C3785|Intraductal Papilloma
NCI-2015-01634|C36087||Central Breast Papilloma|C3863|Intraductal Breast Papilloma
NCI-2015-01634|C36089||Atypical Breast Papilloma|C3863|Intraductal Breast Papilloma
NCI-2015-01614|C128460||Recurrent Gastrointestinal Stromal Tumor|C3868|Gastrointestinal Stromal Tumor
NCI-2016-00453|C6846||Thyroid Gland Hyalinizing Trabecular Tumor|C3414|Thyroid Gland Neoplasm
NCI-2014-01802|C6846||Thyroid Gland Hyalinizing Trabecular Tumor|C3414|Thyroid Gland Neoplasm
NCI-2016-01458|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2013-00405|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-00885|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-01039|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-01910|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-02063|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2013-01951|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2012-01544|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-00606|C8431||Ovarian Serous Tumor|C4381|Ovarian Epithelial Tumor
NCI-2015-01261|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2015-00630|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2014-01956|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2016-00103|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2016-01778|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2017-00052|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2015-00057|C2910||Breast Neoplasm|C3263|Neoplasm by Site
NCI-2009-00587|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2014-00620|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2013-00405|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2013-00455|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2011-02660|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2014-01397|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2014-00860|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2011-03730|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2016-01593|C3872||Ovarian Brenner Tumor|C7280|Ovarian Transitional Cell Tumor
NCI-2016-00218|C3377||Soft Tissue Neoplasm|C3810|Connective and Soft Tissue Neoplasm
NCI-2017-00247|C3377||Soft Tissue Neoplasm|C3810|Connective and Soft Tissue Neoplasm
NCI-2012-00347|C3377||Soft Tissue Neoplasm|C3810|Connective and Soft Tissue Neoplasm
NCI-2016-00218|C9343||Bone Neoplasm|C3810|Connective and Soft Tissue Neoplasm
NCI-2017-00247|C9343||Bone Neoplasm|C3810|Connective and Soft Tissue Neoplasm
NCI-2014-02410|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-01258|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-00195|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2015-01589|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00272|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00512|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-01993|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-00547|C5132||Childhood Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00678|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2017-00328|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00643|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2015-00420|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-01571|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-00640|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00512|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-02459|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-02182|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-01412|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2016-00928|C71700||Recurrent Central Nervous System Neoplasm|C9293|Central Nervous System Neoplasm
NCI-2014-00264|C9182||Deep Fibromatosis/Desmoid Tumor|C7333|Intermediate Fibroblastic Neoplasm
NCI-2013-01475|C9182||Deep Fibromatosis/Desmoid Tumor|C7333|Intermediate Fibroblastic Neoplasm
NCI-2009-00502|C9182||Deep Fibromatosis/Desmoid Tumor|C7333|Intermediate Fibroblastic Neoplasm
NCI-2016-00591|C9182||Deep Fibromatosis/Desmoid Tumor|C7333|Intermediate Fibroblastic Neoplasm
NCI-2015-00081|C9182||Deep Fibromatosis/Desmoid Tumor|C7333|Intermediate Fibroblastic Neoplasm
NCI-2015-01473|C3305||Pancreatic Neoplasm|C3052|Digestive System Neoplasm
NCI-2015-02062|C3305||Pancreatic Neoplasm|C3052|Digestive System Neoplasm
NCI-2015-01205|C3305||Pancreatic Neoplasm|C3052|Digestive System Neoplasm
NCI-2016-01802|C3709||Epithelial Neoplasm|C4741|Neoplasm by Morphology
NCI-2014-02465|C3709||Epithelial Neoplasm|C4741|Neoplasm by Morphology
NCI-2013-01488|C3709||Epithelial Neoplasm|C4741|Neoplasm by Morphology
NCI-2016-00702|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2013-02084|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-00697|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-02593|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-01467|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-01578|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-01984|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-00456|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2013-02060|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2016-00179|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2013-02061|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-01059|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2012-03173|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-01146|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-02429|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-02168|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-00181|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2010-01929|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-00301|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-02502|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-01576|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2013-01491|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-02182|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2016-01087|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2012-00703|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2014-00213|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2017-00197|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2015-00457|C3273||Neurofibromatosis Type 1|C6727|Neurofibromatosis
NCI-2016-00702|C3274||Neurofibromatosis Type 2|C6727|Neurofibromatosis
NCI-2014-01039|C3274||Neurofibromatosis Type 2|C6727|Neurofibromatosis
